com.alibaba.aliexpresshd;ALIEXPRESS;4.5;10036976;100000000;2020-08-07
amaro.amaroandroid;AMARO;4.6;7071;1000000;2020-07-13
br.com.arezzo;AREZZO;4.7;2005;100000;2020-07-01
com.gmail.fernandolabrada.avon;AVON;2.0;255;100000;2019-07-18
br.com.avon.mobile_commerce;AVON CONSULTORA;4.7;65648;1000000;2020-07-29
br.com.belezanaweb.android;BELEZA NA WEB;4.6;11782;1000000;2020-08-10
com.booking;BOOKING;4.7;2700005;100000000;2020-08-11
br.com.amil.beneficiarios;AMIL;4.1;116771;1000000;2020-08-07
com.unimed.guiamdico;UNIMED;2.6;10161;1000000;2019-10-16
br.com.hapvida.hapvida;HAPVIDA;3.7;4703;1000000;2020-06-12
com.boticario.mobile;BOTICARIO;4.5;16770;1000000;2020-08-10
br.com.hermespardini.app;HERMES PARDINI;3.3;567;100000;2020-07-29
com.localiza.mobile;LOCALIZA;4.5;8414;1000000;2020-07-23
br.com.unidas.apprac.android;UNIDAS;2.7;636;100000;2020-07-26
com.goodtravelsoftware.sharecar.toyotabrazil;TOYOTA MOBILITY SERVICES;2.2;142;50000;2020-08-04
br.com.moobie.android;MOOBIE;4.2;5563;500000;2020-07-23
com.cabify.rider;CABIFY;4.0;145252;10000000;2020-08-05
com.taxis99;99;4.6;1545944;50000000;2020-08-04
com.ubercab;UBER;3.9;7069417;500000000;2020-08-10
com.rentcars.rentcarscom;RENTCARS;4.3;3759;1000000;2020-08-07
br.com.appfactory.movida;MOVIDA;3.5;2634;500000;2020-08-07
br.unip.secretariaonlineunip;UNIP;3.6;3739;500000;2019-06-11
br.uninovemobile;UNINOVE;3.7;7256;500000;2020-01-15
br.estacio.estaciomobile;ESTACIO;4.2;3887;100000;2020-08-09
com.aba.wesleycampos.mediakroton;KROTON;4.2;104;10000;2017-02-18
br.com.ulife;ANIMA;2.9;219;10000;2019-10-22
br.com.verga.vmobile.nre;AFYA;1.9;59;5000;2020-05-27
br.com.verga.vmobile.ser;SER EDUCACIONAL;3.1;3002;100000;2019-10-23
br.com.grupoboticario.boticariorepresentante;BOTICARIO CONSULTORA;2.9;11411;1000000;2020-08-10
br.com.grupofleury.fleury;FLEURY;3.9;27;10000;2020-06-26
br.com.sulamerica.sam.saude;SULAMERICA SAUDE;4.2;49900;1000000;2020-08-11
br.com.gndi.beneficiario.gndieasy;NOTREDAME INTERMEDICA;4.1;34725;1000000;2020-08-05
br.com.bradseg.segurobradescosaude;BRADESCO SAUDE;2.2;8662;1000000;2020-07-09
com.app99.driver;99 DRIVER;3.8;102153;10000000;2020-08-07
br.com.buscape.MainPack;BUSCAPE;4.4;128632;10000000;2020-08-05
com.cabify.driver;CABIFY DRIVER;4.1;45090;1000000;2020-08-11
br.com.carrefour;CARREFOUR;2.9;24849;1000000;2020-06-05
br.com.cea.appb2c;CEA;3.9;26738;5000000;2020-08-07
br.com.sbf.centauro;CENTAURO;4.1;77635;5000000;2020-07-24
com.cvc.minhacvc;CVC;2.6;5708;1000000;2020-08-07
com.gm.decolar;DECOLAR;4.2;166978;10000000;2020-08-06
com.ebay.mobile;EBAY;4.7;3374860;100000000;2020-07-29
br.com.elo7.appbuyer;ELO7;4.5;53206;1000000;2020-08-04
br.com.enjoei.app;ENJOEI;4.2;105302;5000000;2020-08-10
com.farfetch.farfetchshop;FARFETCH;3.8;3871;1000000;2020-08-10
br.com.fastshop.ecommerce.beta;FAST SHOP;4.2;5657;1000000;2020-08-06
br.com.kplay.evgrupohinode;HINODE CONSULTORA;4.2;56;100000;2020-08-11
br.com.leroymerlin;LEROY MERLIN;4.1;2358;500000;2020-01-29
br.com.lojasrenner;LOJAS RENNER;4.6;95931;10000000;2020-08-10
com.mobly;MOBLY;2.7;8166;1000000;2020-08-03
net.natura.semprepresente;NATURA;4.5;88450;5000000;2020-08-03
net.natura.cn;NATURA CONSULTORA;4.4;162366;1000000;2020-08-10
br.com.netshoes.app;NETSHOES;3.9;303117;10000000;2020-08-11
com.schibsted.bomnegocio.androidApp;OLX;4.4;1365235;50000000;2020-08-07
br.com.riachuelo.app;RIACHUELO;3.8;4666;1000000;2020-08-12
br.com.ricardoeletro;RICARDO ELETRO;2.3;818;500000;2020-06-15
br.com.arezzo.schutz;SCHUTZ;4.7;497;100000;2020-07-17
com.cvc.subviagens;SUBMARINO VIAGENS;3.2;825;100000;2020-07-22
com.conductor.tokstok.card;TOKPAY;2.8;117;10000;2020-07-22
com.ubercab.driver;UBER DRIVER;4.0;2023174;50000000;2020-08-10
unimedbh.UnimedBH;UNIMED BH;4.6;5069;100000;2020-07-25
br.coop.unimed.cliente;UNIMED COOP;2.2;2524;500000;2020-07-29
br.com.UnimedRio.Associado;UNIMED RIO;3.2;1225;100000;2020-01-10
tellerina.com.br.vivara;VIVARA;3.0;660;100000;2020-01-13
com.contextlogic.wish;WISH;4.3;10058246;500000000;2020-08-06
com.inditex.zara;ZARA;4.0;159169;10000000;2020-08-07
br.com.zattini;ZATTINI;3.7;43618;5000000;2020-08-11
com.zoom.zoomandroid;ZOOM;4.4;128787;10000000;2020-08-05
br.com.intermedium;INTER;4.5;366385;10000000;2020-08-10
com.nu.production;NUBANK;4.5;416089;10000000;2020-08-11
br.com.neon;NEON;4.4;192699;10000000;2020-07-30
br.com.bradesco.next;NEXT;4.4;163435;5000000;2020-08-11
br.com.uol.ps.myaccount;PAGSEGURO;4.7;732675;10000000;2020-08-07
br.com.bancopan.cartoes;PAN;3.4;53592;1000000;2020-08-10
br.com.original.bank;ORIGINAL;3.8;77997;5000000;2020-08-03
com.bs2.mobilebanking.hub.conta.digital;BS2;4.6;17920;1000000;2020-08-07
goova.sofisa.client.v2;SOFISA;4.3;9465;500000;2020-06-09
com.c6bank.app;C6 BANK;4.3;69468;1000000;2020-08-06
com.mercadolibre;MERCADO LIVRE;4.8;9370502;100000000;2020-08-11
com.amazon.mShop.android.shopping;AMAZON SHOPPING;4.1;1467864;100000000;2020-08-10
com.amazon.avod.thirdpartyclient;AMAZON PRIME;4.4;1918994;100000000;2020-08-03
br.com.bb.android;BANCO DO BRASIL;4.6;2515263;50000000;2020-08-06
com.itau;ITAU;4.4;1491381;10000000;2020-07-29
com.santander.app;SANTANDER;4.3;1339384;10000000;2020-08-03
com.bradesco;BRADESCO;4.4;1626441;50000000;2020-07-21
br.com.gabba.Caixa;CAIXA ECONOMICA FEDERAL;4.3;1694061;50000000;2020-06-25
com.b2w.americanas;AMERICANAS;4.2;422202;50000000;2020-08-02
com.b2w.submarino;SUBMARINO;4.0;91509;10000000;2020-08-04
com.b2w.shoptime;SHOPTIME;4.4;102703;10000000;2020-08-04
com.luizalabs.mlapp;MAGAZINE LUIZA;4.3;422509;50000000;2020-07-23
com.novapontocom.casasbahia;CASAS BAHIA;3.8;137440;10000000;2020-08-07
com.br.GeraTech.Genial;GENIAL;4.5;1196;50000;2020-07-16
com.sonyericsson.pontofrio;PONTO FRIO;3.7;32670;10000000;2020-08-07
com.novapontocom.extra;EXTRA;2.8;26839;1000000;2018-07-16
com.portal.android;STONE;3.9;1365;100000;2020-08-04
br.com.agipag.app;AGIBANK;3.2;22627;1000000;2020-08-04
br.com.meupag;MEU PAG!;3.8;98365;5000000;2020-07-29
com.mercadopago.wallet;MERCADO PAGO;4.5;1246563;10000000;2020-08-10
com.btg.pactual.digital.mobile;BTG PACTUAL;4.4;13836;1000000;2020-08-04
com.picpay;PICPAY;3.7;256606;10000000;2020-08-11
br.com.digio;DIGIO;4.4;354159;5000000;2020-07-27
br.com.cielo.hyaku;CIELO;2.5;1234;100000;2020-06-16
br.com.rico.mobile;RICO;4.7;109239;1000000;2020-08-12
com.b2winc.amedigital;AME DIGITAL;4.3;136803;5000000;2020-07-30
com.itau.iti;ITI;3.8;10599;1000000;2020-08-12
com.recarga.recarga;RECARGAPAY;4.1;470347;10000000;2020-08-08
com.itaucard.activity;ITAUCARD;4.3;431293;10000000;2020-08-10
br.com.santander.way;SANTANDER WAY;4.4;987408;10000000;2020-08-02
br.com.bradesco.cartoes;BRADESCO CARTOES;3.9;160673;10000000;2020-06-25
com.bs2.banco.conta.digital.flamengo;BS2 FLAMENGO;4.7;14176;100000;2020-06-25
br.com.xp.carteira;XP INVESTIMENTOS;4.7;117072;1000000;2020-08-08
br.com.orama.mobile;ORAMA;4.5;782;100000;2020-08-01
br.com.easynvest.rendafixa;EASYNVEST;3.9;23978;1000000;2020-08-04
br.com.clear.droid;CLEAR;2.8;16601;1000000;2019-11-23
br.com.invistacompi.app;PI INVESTIMENTOS;2.6;485;50000;2020-07-08
com.airbnb.android;AIRBNB;4.6;978580;50000000;2020-08-11
com.alibaba.aliexpresshd;ALIEXPRESS;4.5;10042296;100000000;2020-08-07
amaro.amaroandroid;AMARO;4.6;7077;1000000;2020-07-13
br.com.arezzo;AREZZO;4.7;2024;100000;2020-07-01
com.gmail.fernandolabrada.avon;AVON;2.0;255;100000;2019-07-18
br.com.avon.mobile_commerce;AVON CONSULTORA;4.7;65912;1000000;2020-07-29
br.com.belezanaweb.android;BELEZA NA WEB;4.6;11805;1000000;2020-08-10
com.booking;BOOKING;4.7;2701602;100000000;2020-08-11
br.com.amil.beneficiarios;AMIL;4.1;116833;1000000;2020-08-07
com.unimed.guiamdico;UNIMED;2.6;10162;1000000;2019-10-16
br.com.hapvida.hapvida;HAPVIDA;3.7;4710;1000000;2020-06-12
com.boticario.mobile;BOTICARIO;4.5;16932;1000000;2020-08-10
br.com.hermespardini.app;HERMES PARDINI;3.2;567;100000;2020-07-29
com.localiza.mobile;LOCALIZA;4.5;8441;1000000;2020-08-12
br.com.unidas.apprac.android;UNIDAS;2.7;639;100000;2020-07-26
com.goodtravelsoftware.sharecar.toyotabrazil;TOYOTA MOBILITY SERVICES;2.2;143;50000;2020-08-04
br.com.moobie.android;MOOBIE;4.2;5569;500000;2020-07-23
com.cabify.rider;CABIFY;4.0;145325;10000000;2020-08-12
com.taxis99;99;4.6;1547450;50000000;2020-08-12
com.ubercab;UBER;3.9;7070468;500000000;2020-08-10
com.rentcars.rentcarscom;RENTCARS;4.3;3762;1000000;2020-08-07
br.com.appfactory.movida;MOVIDA;3.5;2637;500000;2020-08-07
br.unip.secretariaonlineunip;UNIP;3.6;3743;500000;2019-06-11
br.uninovemobile;UNINOVE;3.7;7263;500000;2020-01-15
br.estacio.estaciomobile;ESTACIO;4.2;3921;100000;2020-08-09
com.aba.wesleycampos.mediakroton;KROTON;4.2;105;10000;2017-02-18
br.com.ulife;ANIMA;2.9;219;10000;2019-10-22
br.com.verga.vmobile.nre;AFYA;1.9;59;5000;2020-05-27
br.com.verga.vmobile.ser;SER EDUCACIONAL;3.1;3002;100000;2019-10-23
br.com.grupoboticario.boticariorepresentante;BOTICARIO CONSULTORA;2.9;11432;1000000;2020-08-10
br.com.grupofleury.fleury;FLEURY;3.9;27;10000;2020-06-26
br.com.sulamerica.sam.saude;SULAMERICA SAUDE;4.2;49956;1000000;2020-08-11
br.com.gndi.beneficiario.gndieasy;NOTREDAME INTERMEDICA;4.1;34889;1000000;2020-08-05
br.com.bradseg.segurobradescosaude;BRADESCO SAUDE;2.2;8680;1000000;2020-07-09
com.app99.driver;99 DRIVER;3.8;102310;10000000;2020-08-07
br.com.buscape.MainPack;BUSCAPE;4.4;128657;10000000;2020-08-05
com.cabify.driver;CABIFY DRIVER;4.1;45131;1000000;2020-08-11
br.com.carrefour;CARREFOUR;2.9;24882;1000000;2020-06-05
br.com.cea.appb2c;CEA;3.8;26850;5000000;2020-08-12
br.com.sbf.centauro;CENTAURO;4.1;77803;5000000;2020-07-24
com.cvc.minhacvc;CVC;2.7;5711;1000000;2020-08-07
com.gm.decolar;DECOLAR;4.2;166980;10000000;2020-08-12
com.ebay.mobile;EBAY;4.7;3376453;100000000;2020-07-29
br.com.elo7.appbuyer;ELO7;4.5;53312;1000000;2020-08-04
br.com.enjoei.app;ENJOEI;4.2;105418;5000000;2020-08-10
com.farfetch.farfetchshop;FARFETCH;3.8;3875;1000000;2020-08-10
br.com.fastshop.ecommerce.beta;FAST SHOP;4.2;5673;1000000;2020-08-06
br.com.kplay.evgrupohinode;HINODE CONSULTORA;4.2;57;100000;2020-08-11
br.com.leroymerlin;LEROY MERLIN;4.1;2362;500000;2020-01-29
br.com.lojasrenner;LOJAS RENNER;4.6;96615;10000000;2020-08-10
com.mobly;MOBLY;2.7;8167;1000000;2020-08-03
net.natura.semprepresente;NATURA;4.5;88546;5000000;2020-08-03
net.natura.cn;NATURA CONSULTORA;4.4;162561;1000000;2020-08-10
br.com.netshoes.app;NETSHOES;3.9;303369;10000000;2020-08-11
com.schibsted.bomnegocio.androidApp;OLX;4.4;1365791;50000000;2020-08-12
br.com.riachuelo.app;RIACHUELO;3.7;4785;1000000;2020-08-12
br.com.ricardoeletro;RICARDO ELETRO;2.3;821;500000;2020-06-15
br.com.arezzo.schutz;SCHUTZ;4.7;501;100000;2020-07-17
com.cvc.subviagens;SUBMARINO VIAGENS;3.2;827;100000;2020-07-22
com.conductor.tokstok.card;TOKPAY;2.8;117;10000;2020-07-22
com.ubercab.driver;UBER DRIVER;4.0;2023668;50000000;2020-08-10
unimedbh.UnimedBH;UNIMED BH;4.6;5137;100000;2020-07-25
br.coop.unimed.cliente;UNIMED COOP;2.3;2535;500000;2020-07-29
br.com.UnimedRio.Associado;UNIMED RIO;3.2;1226;100000;2020-01-10
tellerina.com.br.vivara;VIVARA;3.0;660;100000;2020-01-13
com.contextlogic.wish;WISH;4.3;10062048;500000000;2020-08-06
com.inditex.zara;ZARA;4.0;159267;10000000;2020-08-12
br.com.zattini;ZATTINI;3.7;43677;5000000;2020-08-11
com.zoom.zoomandroid;ZOOM;4.4;128884;10000000;2020-08-05
br.com.intermedium;INTER;4.5;367334;10000000;2020-08-10
com.nu.production;NUBANK;4.5;416616;10000000;2020-08-11
br.com.neon;NEON;4.4;193209;10000000;2020-07-30
br.com.bradesco.next;NEXT;4.4;163773;5000000;2020-08-11
br.com.uol.ps.myaccount;PAGSEGURO;4.7;734840;10000000;2020-08-07
br.com.bancopan.cartoes;PAN;3.4;53833;1000000;2020-08-10
br.com.original.bank;ORIGINAL;3.8;78120;5000000;2020-08-03
com.bs2.mobilebanking.hub.conta.digital;BS2;4.6;18019;1000000;2020-08-07
goova.sofisa.client.v2;SOFISA;4.3;9490;500000;2020-08-13
com.c6bank.app;C6 BANK;4.3;69844;1000000;2020-08-06
com.mercadolibre;MERCADO LIVRE;4.8;9383182;100000000;2020-08-11
com.amazon.mShop.android.shopping;AMAZON SHOPPING;4.1;1469190;100000000;2020-08-10
com.amazon.avod.thirdpartyclient;AMAZON PRIME;4.4;1922122;100000000;2020-08-03
br.com.bb.android;BANCO DO BRASIL;4.6;2518525;50000000;2020-08-06
com.itau;ITAU;4.4;1491967;10000000;2020-07-29
com.santander.app;SANTANDER;4.3;1340283;10000000;2020-08-13
com.bradesco;BRADESCO;4.4;1627958;50000000;2020-07-21
br.com.gabba.Caixa;CAIXA ECONOMICA FEDERAL;4.3;1698507;50000000;2020-06-25
com.b2w.americanas;AMERICANAS;4.2;422840;50000000;2020-08-02
com.b2w.submarino;SUBMARINO;4.0;91552;10000000;2020-08-04
com.b2w.shoptime;SHOPTIME;4.4;102779;10000000;2020-08-04
com.luizalabs.mlapp;MAGAZINE LUIZA;4.3;423187;50000000;2020-07-23
com.novapontocom.casasbahia;CASAS BAHIA;3.8;137815;10000000;2020-08-07
com.br.GeraTech.Genial;GENIAL;4.5;1198;50000;2020-07-16
com.sonyericsson.pontofrio;PONTO FRIO;3.7;32739;10000000;2020-08-07
com.novapontocom.extra;EXTRA;2.8;26845;1000000;2018-07-16
com.portal.android;STONE;3.9;1368;500000;2020-08-04
br.com.agipag.app;AGIBANK;3.2;22632;1000000;2020-08-04
br.com.meupag;MEU PAG!;3.7;98410;5000000;2020-07-29
com.mercadopago.wallet;MERCADO PAGO;4.5;1251767;10000000;2020-08-13
com.btg.pactual.digital.mobile;BTG PACTUAL;4.4;13875;1000000;2020-08-13
com.picpay;PICPAY;3.7;257394;10000000;2020-08-11
br.com.digio;DIGIO;4.4;354471;5000000;2020-07-27
br.com.cielo.hyaku;CIELO;2.5;1238;100000;2020-06-16
br.com.rico.mobile;RICO;4.7;109453;1000000;2020-08-12
com.b2winc.amedigital;AME DIGITAL;4.3;137214;5000000;2020-08-12
com.itau.iti;ITI;3.8;10635;1000000;2020-08-12
com.recarga.recarga;RECARGAPAY;4.1;470504;10000000;2020-08-08
com.itaucard.activity;ITAUCARD;4.3;431515;10000000;2020-08-10
br.com.santander.way;SANTANDER WAY;4.4;988057;10000000;2020-08-02
br.com.bradesco.cartoes;BRADESCO CARTOES;3.9;160844;10000000;2020-06-25
com.bs2.banco.conta.digital.flamengo;BS2 FLAMENGO;4.7;14175;100000;2020-06-25
br.com.xp.carteira;XP INVESTIMENTOS;4.7;117512;1000000;2020-08-13
br.com.orama.mobile;ORAMA;4.5;785;100000;2020-08-01
br.com.easynvest.rendafixa;EASYNVEST;3.9;24008;1000000;2020-08-04
br.com.clear.droid;CLEAR;2.8;16636;1000000;2019-11-23
br.com.invistacompi.app;PI INVESTIMENTOS;2.6;486;50000;2020-07-08
com.airbnb.android;AIRBNB;4.6;979066;50000000;2020-08-11
com.alibaba.aliexpresshd;ALIEXPRESS;4.5;10047551;100000000;2020-08-13
amaro.amaroandroid;AMARO;4.6;7091;1000000;2020-07-13
br.com.arezzo;AREZZO;4.8;2038;100000;2020-07-01
com.gmail.fernandolabrada.avon;AVON;1.9;256;100000;2019-07-18
br.com.avon.mobile_commerce;AVON CONSULTORA;4.7;66189;1000000;2020-07-29
br.com.belezanaweb.android;BELEZA NA WEB;4.6;11825;1000000;2020-08-10
com.booking;BOOKING;4.7;2703182;100000000;2020-08-11
br.com.amil.beneficiarios;AMIL;4.1;116885;1000000;2020-08-07
com.unimed.guiamdico;UNIMED;2.6;10164;1000000;2019-10-16
br.com.hapvida.hapvida;HAPVIDA;3.7;4715;1000000;2020-06-12
com.boticario.mobile;BOTICARIO;4.5;16991;1000000;2020-08-10
br.com.hermespardini.app;HERMES PARDINI;3.2;568;100000;2020-07-29
com.localiza.mobile;LOCALIZA;4.5;8459;1000000;2020-08-12
br.com.unidas.apprac.android;UNIDAS;2.6;642;100000;2020-07-26
com.goodtravelsoftware.sharecar.toyotabrazil;TOYOTA MOBILITY SERVICES;2.2;144;50000;2020-08-04
br.com.moobie.android;MOOBIE;4.2;5574;500000;2020-07-23
com.cabify.rider;CABIFY;4.0;145390;10000000;2020-08-12
com.taxis99;99;4.6;1548875;50000000;2020-08-14
com.ubercab;UBER;3.9;7071657;500000000;2020-08-10
com.rentcars.rentcarscom;RENTCARS;4.3;3766;1000000;2020-08-07
br.com.appfactory.movida;MOVIDA;3.5;2637;500000;2020-08-07
br.unip.secretariaonlineunip;UNIP;3.6;3749;500000;2019-06-11
br.uninovemobile;UNINOVE;3.7;7264;500000;2020-01-15
br.estacio.estaciomobile;ESTACIO;4.2;3947;100000;2020-08-09
com.aba.wesleycampos.mediakroton;KROTON;4.2;105;10000;2017-02-18
br.com.ulife;ANIMA;2.9;219;10000;2019-10-22
br.com.verga.vmobile.nre;AFYA;1.9;59;5000;2020-05-27
br.com.verga.vmobile.ser;SER EDUCACIONAL;3.1;3003;100000;2019-10-23
br.com.grupoboticario.boticariorepresentante;BOTICARIO CONSULTORA;2.9;11458;1000000;2020-08-10
br.com.grupofleury.fleury;FLEURY;3.9;27;10000;2020-06-26
br.com.sulamerica.sam.saude;SULAMERICA SAUDE;4.2;49998;1000000;2020-08-11
br.com.gndi.beneficiario.gndieasy;NOTREDAME INTERMEDICA;4.1;35045;1000000;2020-08-05
br.com.bradseg.segurobradescosaude;BRADESCO SAUDE;2.2;8692;1000000;2020-07-09
com.app99.driver;99 DRIVER;3.8;102476;10000000;2020-08-13
br.com.buscape.MainPack;BUSCAPE;4.4;128675;10000000;2020-08-05
com.cabify.driver;CABIFY DRIVER;4.1;45174;1000000;2020-08-11
br.com.carrefour;CARREFOUR;2.9;24913;1000000;2020-06-05
br.com.cea.appb2c;CEA;3.9;26926;5000000;2020-08-12
br.com.sbf.centauro;CENTAURO;4.1;77976;5000000;2020-07-24
com.cvc.minhacvc;CVC;2.7;5714;1000000;2020-08-07
com.gm.decolar;DECOLAR;4.2;166989;10000000;2020-08-12
com.ebay.mobile;EBAY;4.7;3378046;100000000;2020-07-29
br.com.elo7.appbuyer;ELO7;4.5;53413;1000000;2020-08-04
br.com.enjoei.app;ENJOEI;4.2;105546;5000000;2020-08-10
com.farfetch.farfetchshop;FARFETCH;3.8;3878;1000000;2020-08-10
br.com.fastshop.ecommerce.beta;FAST SHOP;4.2;5688;1000000;2020-08-06
br.com.kplay.evgrupohinode;HINODE CONSULTORA;4.2;58;100000;2020-08-11
br.com.leroymerlin;LEROY MERLIN;4.1;2369;500000;2020-01-29
br.com.lojasrenner;LOJAS RENNER;4.6;97133;10000000;2020-08-10
com.mobly;MOBLY;2.7;8172;1000000;2020-08-03
net.natura.semprepresente;NATURA;4.5;88637;5000000;2020-08-13
net.natura.cn;NATURA CONSULTORA;4.4;162765;1000000;2020-08-10
br.com.netshoes.app;NETSHOES;3.9;303609;10000000;2020-08-11
com.schibsted.bomnegocio.androidApp;OLX;4.4;1366314;50000000;2020-08-12
br.com.riachuelo.app;RIACHUELO;3.7;4846;1000000;2020-08-12
br.com.ricardoeletro;RICARDO ELETRO;2.3;821;500000;2020-06-15
br.com.arezzo.schutz;SCHUTZ;4.7;505;100000;2020-07-17
com.cvc.subviagens;SUBMARINO VIAGENS;3.1;828;100000;2020-07-22
com.conductor.tokstok.card;TOKPAY;2.8;117;10000;2020-07-22
com.ubercab.driver;UBER DRIVER;4.0;2024210;50000000;2020-08-10
unimedbh.UnimedBH;UNIMED BH;4.6;5207;100000;2020-07-25
br.coop.unimed.cliente;UNIMED COOP;2.3;2545;500000;2020-07-29
br.com.UnimedRio.Associado;UNIMED RIO;3.1;1226;100000;2020-01-10
tellerina.com.br.vivara;VIVARA;3.0;660;100000;2020-01-13
com.contextlogic.wish;WISH;4.3;10065757;500000000;2020-08-06
com.inditex.zara;ZARA;4.0;159375;10000000;2020-08-12
br.com.zattini;ZATTINI;3.7;43740;5000000;2020-08-11
com.zoom.zoomandroid;ZOOM;4.4;128979;10000000;2020-08-05
br.com.intermedium;INTER;4.5;368185;10000000;2020-08-10
com.nu.production;NUBANK;4.5;417099;10000000;2020-08-11
br.com.neon;NEON;4.4;193624;10000000;2020-07-30
br.com.bradesco.next;NEXT;4.4;164146;5000000;2020-08-15
br.com.uol.ps.myaccount;PAGSEGURO;4.7;736822;10000000;2020-08-07
br.com.bancopan.cartoes;PAN;3.4;54891;5000000;2020-08-10
br.com.original.bank;ORIGINAL;3.8;78230;5000000;2020-08-03
com.bs2.mobilebanking.hub.conta.digital;BS2;4.6;18100;1000000;2020-08-07
goova.sofisa.client.v2;SOFISA;4.3;9505;500000;2020-08-13
com.c6bank.app;C6 BANK;4.3;70194;1000000;2020-08-06
com.mercadolibre;MERCADO LIVRE;4.8;9394685;100000000;2020-08-11
com.amazon.mShop.android.shopping;AMAZON SHOPPING;4.1;1470357;100000000;2020-08-10
com.amazon.avod.thirdpartyclient;AMAZON PRIME;4.4;1925072;100000000;2020-08-03
br.com.bb.android;BANCO DO BRASIL;4.6;2522675;50000000;2020-08-06
com.itau;ITAU;4.4;1492558;10000000;2020-07-29
com.santander.app;SANTANDER;4.3;1341308;10000000;2020-08-13
com.bradesco;BRADESCO;4.4;1629362;50000000;2020-07-21
br.com.gabba.Caixa;CAIXA ECONOMICA FEDERAL;4.4;1702715;50000000;2020-06-25
com.b2w.americanas;AMERICANAS;4.2;423380;50000000;2020-08-02
com.b2w.submarino;SUBMARINO;4.0;91591;10000000;2020-08-04
com.b2w.shoptime;SHOPTIME;4.4;102852;10000000;2020-08-04
com.luizalabs.mlapp;MAGAZINE LUIZA;4.3;423772;50000000;2020-07-23
com.novapontocom.casasbahia;CASAS BAHIA;3.8;138115;10000000;2020-08-15
com.br.GeraTech.Genial;GENIAL;4.5;1198;50000;2020-07-16
com.sonyericsson.pontofrio;PONTO FRIO;3.7;32791;10000000;2020-08-15
com.novapontocom.extra;EXTRA;2.8;26858;1000000;2018-07-16
com.portal.android;STONE;3.9;1371;500000;2020-08-14
br.com.agipag.app;AGIBANK;3.2;22639;1000000;2020-08-04
br.com.meupag;MEU PAG!;3.7;98455;5000000;2020-07-29
com.mercadopago.wallet;MERCADO PAGO;4.5;1257917;10000000;2020-08-13
com.btg.pactual.digital.mobile;BTG PACTUAL;4.4;13905;1000000;2020-08-13
com.picpay;PICPAY;3.7;258156;10000000;2020-08-11
br.com.digio;DIGIO;4.4;354704;5000000;2020-07-27
br.com.cielo.hyaku;CIELO;2.5;1242;100000;2020-06-16
br.com.rico.mobile;RICO;4.7;109638;1000000;2020-08-12
com.b2winc.amedigital;AME DIGITAL;4.3;137600;5000000;2020-08-12
com.itau.iti;ITI;3.8;10670;1000000;2020-08-14
com.recarga.recarga;RECARGAPAY;4.1;470622;10000000;2020-08-14
com.itaucard.activity;ITAUCARD;4.3;431704;10000000;2020-08-10
br.com.santander.way;SANTANDER WAY;4.4;988688;10000000;2020-08-02
br.com.bradesco.cartoes;BRADESCO CARTOES;3.9;160979;10000000;2020-06-25
com.bs2.banco.conta.digital.flamengo;BS2 FLAMENGO;4.7;14174;100000;2020-06-25
br.com.xp.carteira;XP INVESTIMENTOS;4.7;117884;1000000;2020-08-13
br.com.orama.mobile;ORAMA;4.5;788;100000;2020-08-01
br.com.easynvest.rendafixa;EASYNVEST;3.9;24045;1000000;2020-08-14
br.com.clear.droid;CLEAR;2.8;16672;1000000;2019-11-23
br.com.invistacompi.app;PI INVESTIMENTOS;2.6;487;50000;2020-07-08
com.airbnb.android;AIRBNB;4.6;979612;50000000;2020-08-11
com.alibaba.aliexpresshd;ALIEXPRESS;4.5;10052346;100000000;2020-08-14
amaro.amaroandroid;AMARO;4.6;7100;1000000;2020-07-13
br.com.arezzo;AREZZO;4.8;2048;100000;2020-07-01
com.gmail.fernandolabrada.avon;AVON;1.9;257;100000;2019-07-18
br.com.avon.mobile_commerce;AVON CONSULTORA;4.7;66395;1000000;2020-07-29
br.com.belezanaweb.android;BELEZA NA WEB;4.6;11846;1000000;2020-08-10
com.booking;BOOKING;4.7;2704710;100000000;2020-08-11
br.com.amil.beneficiarios;AMIL;4.1;116940;1000000;2020-08-07
com.unimed.guiamdico;UNIMED;2.6;10164;1000000;2019-10-16
br.com.hapvida.hapvida;HAPVIDA;3.7;4718;1000000;2020-06-12
com.boticario.mobile;BOTICARIO;4.5;17034;1000000;2020-08-10
br.com.hermespardini.app;HERMES PARDINI;3.2;568;100000;2020-07-29
com.localiza.mobile;LOCALIZA;4.5;8488;1000000;2020-08-12
br.com.unidas.apprac.android;UNIDAS;2.7;651;100000;2020-07-26
com.goodtravelsoftware.sharecar.toyotabrazil;TOYOTA MOBILITY SERVICES;2.2;144;50000;2020-08-04
br.com.moobie.android;MOOBIE;4.2;5581;500000;2020-07-23
com.cabify.rider;CABIFY;4.0;145464;10000000;2020-08-12
com.taxis99;99;4.6;1550315;50000000;2020-08-14
com.ubercab;UBER;3.9;7073256;500000000;2020-08-10
com.rentcars.rentcarscom;RENTCARS;4.3;3769;1000000;2020-08-07
br.com.appfactory.movida;MOVIDA;3.5;2640;500000;2020-08-07
br.unip.secretariaonlineunip;UNIP;3.6;3752;500000;2019-06-11
br.uninovemobile;UNINOVE;3.7;7266;500000;2020-01-15
br.estacio.estaciomobile;ESTACIO;4.1;3972;100000;2020-08-09
